sortType,cost,file,sorted,preProcessTime,sortTime
m,c,B/64,True,0,0.00014129400000000014
m,c,B/64,True,0,0.00014133599999999885
m,c,B/128,True,0.008620041000000002,0.0003903570000000009
m,c,B/128,True,0,0.000407406000000006
m,c,B/128,True,0,0.00039944199999999985
m,c,B/128,True,0,0.000380479000000003
m,c,B/128,True,0,0.00045840099999999717
m,c,B/128,True,0,0.0003244790000000025
m,c,B/128,True,0,0.0003412320000000038
m,c,B/128,True,0,0.0004010220000000009
m,c,B/128,True,0,0.00033824400000000143
m,c,B/128,True,0,0.00037186900000000384
m,c,B/128,True,0,0.00028683800000000453
m,c,B/128,True,0,0.00036218600000000045
m,c,B/128,True,0,0.00035452999999999874
m,c,B/256,True,0.015956578000000003,0.0008096400000000004
m,c,B/256,True,0,0.0007715739999999971
m,c,B/256,True,0,0.0007718260000000032
m,c,B/256,True,0,0.0008045919999999998
m,c,B/256,True,0,0.0007342460000000009
m,c,B/256,True,0,0.0007023229999999978
m,c,B/256,True,0,0.0007455690000000015
m,c,B/256,True,0,0.0007379039999999976
m,c,B/256,True,0,0.0007342720000000011
m,c,B/256,True,0,0.000803329999999991
m,c,B/256,True,0,0.0007595089999999916
m,c,B/256,True,0,0.0007210279999999986
m,c,B/256,True,0,0.0007492330000000019
m,c,B/512,True,0.032149458000000006,0.0017180600000000004
m,c,B/512,True,0,0.0017724509999999943
m,c,B/512,True,0,0.0016487550000000017
m,c,B/512,True,0,0.0015708070000000074
m,c,B/512,True,0,0.001416069000000006
m,c,B/512,True,0,0.0016043160000000084
m,c,B/512,True,0,0.0014685400000000043
m,c,B/512,True,0,0.0018712870000000131
m,c,B/512,True,0,0.0017395429999999962
m,c,B/512,True,0,0.0017177879999999979
m,c,B/512,True,0,0.0017458500000000071
m,c,B/512,True,0,0.001505430000000002
m,c,B/512,True,0,0.0014900519999999917
m,c,B/1024,True,0.066093034,0.004072195000000001
m,c,B/1024,True,0,0.003427760000000002
m,c,B/1024,True,0,0.003966480999999994
m,c,B/1024,True,0,0.0035340640000000034
m,c,B/1024,True,0,0.003966957999999993
m,c,B/1024,True,0,0.0038723930000000018
m,c,B/1024,True,0,0.004258743000000009
m,c,B/1024,True,0,0.0036759499999999834
m,c,B/1024,True,0,0.0035565690000000094
m,c,B/1024,True,0,0.003602167999999989
m,c,B/1024,True,0,0.003759137999999995
m,c,B/1024,True,0,0.003817042999999992
m,c,B/1024,True,0,0.0035669930000000183
m,c,B/2048,True,0.12402932700000001,0.008420237999999997
m,c,B/2048,True,0,0.007941535999999999
m,c,B/2048,True,0,0.008088109999999982
m,c,B/2048,True,0,0.008741399999999983
m,c,B/2048,True,0,0.008459923000000036
m,c,B/2048,True,0,0.008529484999999948
m,c,B/2048,True,0,0.008248509999999987
m,c,B/2048,True,0,0.007610791999999977
m,c,B/2048,True,0,0.008205603000000006
m,c,B/2048,True,0,0.008270910999999992
m,c,B/2048,True,0,0.007528351000000044
m,c,B/2048,True,0,0.007854768999999984
m,c,B/2048,True,0,0.008143733000000042
m,c,B/4096,True,0.259060766,0.01828069099999996
m,c,B/4096,True,0,0.018714905000000004
m,c,B/4096,True,0,0.01863715699999996
m,c,B/4096,True,0,0.018411047999999985
m,c,B/4096,True,0,0.017499329000000063
m,c,B/4096,True,0,0.018719051000000042
m,c,B/4096,True,0,0.017209852999999997
m,c,B/4096,True,0,0.01805709099999997
m,c,B/4096,True,0,0.017206845999999998
m,c,B/4096,True,0,0.0185759350000001
m,c,B/4096,True,0,0.01884924099999996
