sortType,cost,file,sorted,preProcessTime,sortTime
i,c,A/1024,True,0,0.06762741900000002
i,c,A/1024,True,0,0.06837728899999995
i,c,A/1024,True,0,0.07104334000000001
i,c,A/1024,True,0,0.068619804
i,c,A/1024,True,0,0.07201519300000003
i,c,A/1024,True,0,0.06966881199999997
i,c,A/1024,True,0,0.06936209599999998
i,c,A/1024,True,0,0.06768348499999988
i,c,A/2048,True,0.12552793499999998,0.377724263
i,c,A/2048,True,0,0.37282192299999994
i,c,A/2048,True,0,0.37283088099999995
i,c,A/2048,True,0,0.3797578159999999
i,c,A/2048,True,0,0.38649549299999975
i,c,A/2048,True,0,0.3714362590000002
i,c,A/2048,True,0,0.37750915800000007
i,c,A/2048,True,0,0.37592304100000007
i,c,A/2048,True,0,0.38824641599999987
i,c,A/2048,True,0,0.3626091659999999
i,c,A/2048,True,0,0.37796441999999963
i,c,A/2048,True,0,0.3691274729999998
i,c,A/2048,True,0,0.38330358500000017
i,c,A/4096,True,0.25832024400000003,1.690835967
i,c,A/4096,True,0,1.6407463089999998
i,c,A/4096,True,0,1.6920775689999994
i,c,A/4096,True,0,1.6317779049999999
i,c,A/4096,True,0,1.6530690980000005
i,c,A/4096,True,0,1.639197320000001
i,c,A/4096,True,0,1.6249074560000007
i,c,A/4096,True,0,1.6272554909999997
i,c,A/4096,True,0,1.6508939760000008
i,c,A/4096,True,0,1.6321482399999994
i,c,A/4096,True,0,1.6514070860000025
i,c,A/4096,True,0,1.6351473210000016
i,c,A/4096,True,0,1.682639377000001
i,c,A/8192,True,0.49393244099999994,6.527915079
i,c,A/8192,True,0,6.497664889
i,c,A/8192,True,0,6.584798100999999
i,c,A/8192,True,0,6.5404206689999995
i,c,A/8192,True,0,6.682887816000001
i,c,A/8192,True,0,6.532091777000005
i,c,A/8192,True,0,6.627590321
i,c,A/8192,True,0,6.476504892000001
i,c,A/8192,True,0,6.621065931000004
i,c,A/8192,True,0,6.456856333999994
i,c,A/8192,True,0,6.626088597000006
i,c,A/8192,True,0,6.556462228000001
i,c,A/8192,True,0,6.636999790000004
i,c,A/16384,True,0.9913697980000001,27.128359469
i,c,A/16384,True,0,26.674582995
i,c,A/16384,True,0,26.973775122999996
i,c,A/16384,True,0,27.106984006000005
i,c,A/16384,True,0,27.168886889000007
i,c,A/16384,True,0,26.872041378999995
i,c,A/16384,True,0,27.193784052000012
i,c,A/16384,True,0,26.687544704000004
i,c,A/16384,True,0,27.017172595999995
i,c,A/16384,True,0,26.841884841999985
i,c,A/16384,True,0,26.763063004999992
i,c,A/16384,True,0,26.787977728999977
i,c,A/16384,True,0,26.775458217999983
i,c,A/32768,True,1.94559498,111.925440567
i,c,A/32768,True,0,111.97896294899999
i,c,A/32768,True,0,113.44594810200002
i,c,A/32768,True,0,113.55769559599997
i,c,A/32768,True,0,112.95590619099994
i,c,A/32768,True,0,113.227767481
i,c,A/32768,True,0,113.64505653499998
i,c,A/32768,True,0,115.13666551200004
i,c,A/32768,True,0,113.8182887239999
i,c,A/32768,True,0,116.75358600499999
i,c,A/32768,True,0,115.13534149600014
i,c,A/32768,True,0,115.57919509500016
i,c,A/32768,True,0,115.24309910300008
i,c,A/65536,True,4.0190285,464.011336462
i,c,A/65536,True,0,470.28766446000003
i,c,A/65536,True,0,476.720594873
i,c,A/65536,True,0,475.0968498
i,c,A/65536,True,0,473.281610837
i,c,A/65536,True,0,492.34455584900024
i,c,A/65536,True,0,487.80255015500006
i,c,A/65536,True,0,481.54488932999993
i,c,A/65536,True,0,483.95893146200024
i,c,A/65536,True,0,483.9749196399998
i,c,A/65536,True,0,495.7897198219998
i,c,A/65536,True,0,487.49609579499975
i,c,A/65536,True,0,490.1411938780002
